Assigned Name,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 7,Round: 9,5.5,4.61,38.71,,,,1,-,1,-,34.5,14,0.0,0.0,36.8,Exc,183,7/10--Yes,12.0,20/07/2021 08:31:23,S:0.1=T2-S:0.7=T2-S:1.7=T2-S:2.4=T2-S:2.9=T2-S:3.3=T2-S:3.7=T2-S:4.2=T2-S:4.4=T2-S:4.8=T2-S:5=T2-S:5.1=T2-S:5.5=T2-S:5.7=T2-S:5.8=T2-S:5.9=T3-S:6=T3-S:6.1=T3-S:6=T4-S:5.9=T4-S:5.8=T4-S:5.7=T4-S:5.6=T4-S:5.5=T5-S:5.3=T5-S:5.2=T5-S:5.4=T6-S:5.5=T6-S:5.6=T6-S:5.7=T6-S:5.8=T6-S:5.9=T6-S:6=T6-S:5.9=T10-S:5.8=T10-S:5.7=T10-S:5.6=T10-S:5.5=T10--,-,--
Participant 8,Round: 9,0.2,-18.73,-50.92,,,,1,-,0,-,9.8,14,0.0,0.0,36.8,Exc,184,8/14--No,12.0,20/07/2021 08:31:23,P:0.1=T10-P:0.2=T10--,-,--
Participant 9,Round: 9,7.0,15.47,54.39,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,191,9/1--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:1=T3-S:2.2=T3-S:2.8=T3-S:4.2=T3-S:4.9=T3-S:5.5=T3-S:5.6=T3-S:5.9=T3-S:6.1=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.8=T3-S:7=T3-S:7.1=T3-S:7.2=T4-M:7.1=T5-M:7=T6--,-,--
Participant 10,Round: 9,8.0,-4.03,37.55,,,,1,-,0,-,2.0,14,0.0,0.0,36.8,Exc,183,10/7--No,8.0,20/07/2021 08:31:23,S:0.1=T3-S:1=T3-S:1.6=T3-S:2.3=T3-S:3=T3-S:3.8=T3-S:4.5=T3-S:5.3=T3-S:5.8=T3-S:5.9=T3-S:6=T3-S:6.2=T3-S:6.3=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.8=T3-S:6.9=T3-S:7.2=T3-S:7.3=T3-S:7.4=T4-S:7.5=T4-S:7.6=T4-S:7.7=T4-S:7.8=T4-S:7.9=T4-S:8=T4-S:8.1=T4-S:8=T5--,-,--
Participant 11,Round: 9,10.0,-21.78,24.27,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,187,11/6--No,5.0,20/07/2021 08:31:23,S:0.1=T2-S:0.6=T3-S:1.7=T3-S:2.8=T3-S:3.1=T3-S:3.8=T3-S:4.5=T3-S:5.7=T3-S:6.6=T3-S:7.4=T3-S:7.7=T3-S:8.1=T3-S:8.9=T3-S:9.3=T3-S:9.6=T3-S:9.8=T3-S:9.9=T3-S:10=T3--,-,--
Participant 12,Round: 9,1.2,-19.89,-16.24,,,,1,-,0,-,8.8,14,0.0,0.0,36.8,Exc,186,12/20--No,16.0,20/07/2021 08:31:23,S:0.1=T12-S:0.3=T12-S:1=T12-S:1.5=T12-S:1.7=T12-S:1.8=T12-S:1.9=T12-S:2=T12-S:2.1=T13-S:2.2=T13-S:2.1=T13-S:2=T13-S:1.9=T13-S:1.8=T14-S:1.7=T14-S:1.6=T14-S:1.5=T14-S:1.4=T14-S:1.3=T14-S:1.2=T14-S:1.1=T14-S:1=T14-S:1.1=T14-S:1.2=T14--,-,--
Participant 13,Round: 9,10.0,24.76,70.81,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,185,13/16--Yes,6.0,20/07/2021 08:31:23,S:10=T3--,-,--
Participant 14,Round: 9,2.0,9.43,23.3,,,,1,-,1,-,38.0,14,0.0,0.0,36.8,Exc,184,14/8--Yes,12.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T2-S:0.4=T3-S:0.5=T3-S:0.6=T4-S:0.7=T4-S:0.8=T5-S:0.9=T5-S:1=T6-S:1.1=T6-S:1.2=T7-S:1.3=T7-S:1.4=T7-S:1.6=T8-S:1.7=T8-S:1.8=T9-S:2=T9--,-,--
Participant 15,Round: 9,2.0,-12.34,1.53,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,189,15/17--No,12.0,20/07/2021 08:31:23,S:0.1=T3-S:0.5=T3-S:0.6=T3-S:0.7=T3-S:0.8=T4-S:0.9=T4-S:1=T6-S:1.2=T6-S:1.3=T6-S:1.6=T6-S:1.7=T6-S:1.8=T6-S:1.9=T6-S:2=T8--,-,--
Participant 16,Round: 9,10.0,-17.1,28.95,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,185,16/13--No,3.0,20/07/2021 08:31:23,S:10=T2--,-,--
Participant 17,Round: 9,4.2,7.07,35.77,,,,1,-,1,-,35.8,14,0.0,0.0,36.8,Exc,189,17/15--Yes,11.0,20/07/2021 08:31:23,S:0.2=T8-S:3.2=T8-S:4.2=T8-S:4.5=T8-S:4.6=T8-S:4.5=T8-S:4.4=T8-S:4.3=T8-S:4.2=T9--,-,--
Participant 18,Round: 9,4.6,22.78,53.3,,,,1,-,1,-,35.4,14,0.0,0.0,36.8,Exc,181,18/19--Yes,8.0,20/07/2021 08:31:23,S:4.2=T3-S:4.5=T3-S:4.6=T6--,-,--
Participant 19,Round: 9,2.0,-32.87,-19.0,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,181,19/18--No,15.0,20/07/2021 08:31:23,S:2.2=T5-M:2.1=T7-M:2=T8--,-,--
Participant 20,Round: 9,6.3,-17.74,19.07,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,186,20/12--Yes,7.0,20/07/2021 08:31:23,S:6.5=T4-S:6.3=T6--,-,--
Participant 21,Round: 9,1.5,25.24,33.35,,,,1,-,0,-,8.5,14,0.0,0.0,36.8,Exc,190,21/4--No,8.0,20/07/2021 08:31:23,S:1.5=T5--,-,--
Participant 22,Round: 9,3.0,-31.41,-9.44,,,,1,-,1,-,37.0,14,0.0,0.0,36.8,Exc,182,22/5--Yes,29.0,20/07/2021 08:31:23,S:0.1=T16-S:1.4=T16-S:1.6=T16-S:1.7=T16-S:2=T16-S:2.2=T16-S:2.3=T16-S:2.4=T16-S:2.5=T16-S:2.6=T16-S:2.9=T16-S:3.2=T16-S:3.3=T16-S:3.4=T17-S:3.3=T17-S:3.2=T20-S:3.1=T21-S:3=T22--,-,--
Participant 1,Round: 10,4.0,-30.57,-2.84,,,,1,-,0,-,6.0,14,0.0,0.0,36.8,Exc,197,1/3--No,9.0,20/07/2021 08:31:23,S:0.2=T3-S:0.3=T3-S:1=T3-S:2.1=T3-S:3.3=T3-S:3.5=T3-S:3.6=T3-S:4.1=T3-S:4.5=T3-S:4.4=T4-S:4.3=T4-S:4.2=T4-S:4.1=T4-S:4=T4--,-,--
Participant 2,Round: 10,10.0,33.22,79.27,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,200,2/21--Yes,5.0,20/07/2021 08:31:23,S:10=T3--,-,--
Participant 3,Round: 10,10.0,9.05,55.1,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,197,3/1--Yes,27.0,20/07/2021 08:31:23,S:0.1=T9-S:0.2=T9-S:0.3=T10-S:0.4=T10-S:0.5=T10-S:0.6=T10-S:0.7=T10-S:0.8=T10-S:0.9=T10-S:1=T10-S:1.2=T10-S:1.3=T10-S:1.5=T10-S:1.6=T10-S:1.8=T11-S:1.9=T11-S:2.2=T11-S:2.3=T11-S:2.7=T11-S:2.9=T11-S:3.2=T11-S:3.5=T11-S:3.7=T11-S:4.1=T11-S:4.5=T11-S:4.9=T11-S:5.1=T11-S:5.4=T11-S:5.6=T11-S:5.9=T11-S:6.2=T11-S:6.5=T11-S:6.6=T11-S:6.8=T11-S:7.1=T11-S:7.3=T11-S:7.6=T11-S:7.8=T11-S:7.9=T11-S:8=T11-S:8.1=T11-S:8.3=T11-S:8.4=T12-S:8.5=T12-S:8.6=T12-S:8.7=T12-S:8.8=T12-S:8.9=T12-S:9=T12-S:9.1=T12-S:9.2=T12-S:9.3=T12-S:9.4=T12-S:9.5=T12-S:9.6=T12-S:9.7=T12-S:9.8=T12-S:9.9=T12-S:10=T12--,-,--
Participant 4,Round: 10,10.0,4.66,50.71,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,193,4/14--Yes,3.0,20/07/2021 08:31:23,S:0.3=T2-S:3.7=T2-S:7.5=T2-S:10=T2--,-,--
Participant 5,Round: 10,7.0,33.74,72.66,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,198,5/7--Yes,7.0,20/07/2021 08:31:23,S:7=T4--,-,--
Participant 6,Round: 10,9.2,31.97,76.35,,,,1,-,1,-,30.8,14,0.0,0.0,36.8,Exc,195,6/12--Yes,30.0,20/07/2021 08:31:23,S:0.1=T17-S:0.2=T17-S:0.5=T17-S:1.2=T17-S:1.9=T17-S:2.3=T18-S:2.7=T18-S:3.4=T18-S:3.8=T18-S:4.4=T18-S:5=T18-S:5.4=T18-S:6=T18-S:6.4=T18-S:7=T18-S:7.2=T18-S:7.3=T18-S:7.4=T18-S:7.5=T18-S:7.6=T18-S:7.7=T18-S:7.8=T21-S:8.2=T21-S:8.3=T21-S:8.4=T21-S:8.5=T21-S:8.6=T21-S:8.7=T21-S:8.8=T22-S:8.9=T22-S:9=T22-S:9.1=T22-S:9.2=T23--,-,--
Participant 7,Round: 10,5.3,-20.59,12.77,,,,1,-,0,-,4.7,14,0.0,0.0,36.8,Exc,198,7/5--No,19.0,20/07/2021 08:31:23,S:0.1=T16-S:1.7=T16-S:2.4=T16-S:3=T16-S:3.7=T16-S:4.1=T16-S:4.6=T16-S:5=T16-S:5.2=T16-S:5.3=T16--,-,--
Participant 8,Round: 10,6.5,18.45,55.88,,,,1,-,1,-,33.5,14,0.0,0.0,36.8,Exc,196,8/15--Yes,10.0,20/07/2021 08:31:23,S:6.8=T6-M:6.7=T8-M:6.6=T9-M:6.5=T9--,-,--
Participant 9,Round: 10,7.0,19.74,58.66,,,,1,-,0,-,3.0,14,0.0,0.0,36.8,Exc,194,9/10--No,17.0,20/07/2021 08:31:23,S:0.1=T3-S:0.8=T3-S:2.2=T3-S:4.1=T3-S:4.5=T3-S:4.8=T3-S:5=T3-S:5.1=T3-S:5.3=T3-S:6=T3-S:6.4=T3-S:6.5=T3-S:6.6=T3-S:6.7=T3-S:6.8=T3-S:6.9=T3-S:7=T4-S:7.1=T4-M:7=T5--,-,--
Participant 10,Round: 10,5.0,29.81,61.99,,,,1,-,1,-,35.0,14,0.0,0.0,36.8,Exc,194,10/9--Yes,21.0,20/07/2021 08:31:23,S:0.1=T3-S:0.3=T3-S:0.5=T3-S:0.7=T3-S:0.8=T3-S:1=T3-S:1.2=T3-S:1.5=T3-S:1.8=T3-S:2=T3-S:2.1=T3-S:2.2=T3-S:2.4=T3-S:2.6=T3-S:2.8=T3-S:2.9=T4-S:3=T4-S:3.1=T4-S:3.2=T4-S:3.3=T5-S:3.4=T6-S:3.6=T6-S:3.7=T6-S:3.8=T6-S:3.9=T6-S:4=T6-S:4.1=T7-S:4.2=T7-S:4.3=T7-S:4.4=T7-S:4.6=T7-S:4.8=T7-S:5=T7-S:5.2=T7-S:5.3=T7-S:5.5=T7-S:5.8=T7-S:6.1=T7-S:6.3=T7-S:6.4=T7-S:6.5=T7-S:6.6=T7-S:6.7=T7-S:6.9=T7-S:7.4=T8-S:7.6=T8-S:7.8=T8-S:7.9=T8-S:8=T8-S:8.1=T8-S:8=T9-S:7.9=T9-S:7.8=T9-S:7.6=T9-S:7.4=T9-S:7.2=T9-S:7.1=T9-S:6.8=T9-S:6.7=T9-S:6.6=T10-S:6.5=T10-S:6.4=T10-S:6.3=T10-S:6.2=T10-S:6=T10-S:5.8=T10-S:5.5=T10-S:5.3=T10-S:5.1=T10-M:5=T13--,-,--
Participant 11,Round: 10,10.0,-15.43,30.62,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,192,11/22--Yes,6.0,20/07/2021 08:31:23,S:0.3=T4-S:3.4=T4-S:5.2=T4-S:6.4=T4-S:8=T4-S:9.1=T4-S:10=T4--,-,--
Participant 12,Round: 10,5.1,-6.44,26.15,,,,1,-,0,-,4.9,14,0.0,0.0,36.8,Exc,195,12/6--No,16.0,20/07/2021 08:31:23,S:0.3=T13-S:2=T13-S:2.1=T13-S:2.2=T13-S:3.6=T13-S:4.5=T13-S:4.6=T13-S:4.7=T13-S:5.2=T13-S:5.3=T13-S:5.2=T14-S:5.1=T14--,-,--
Participant 13,Round: 10,10.0,-18.38,27.67,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,202,13/16--No,15.0,20/07/2021 08:31:23,S:10=T6-P:10=T7-P:10=T8-P:10=T8-P:10=T9-P:10=T9-P:10=T10-P:10=T11-P:10=T11-P:10=T12-P:10=T13-P:10=T13-P:10=T14--,-,--
Participant 14,Round: 10,1.3,-28.54,-23.29,,,,1,-,0,-,8.7,14,0.0,0.0,36.8,Exc,193,14/4--No,11.0,20/07/2021 08:31:23,S:0.1=T3-S:0.3=T3-S:0.4=T3-S:0.6=T4-S:0.7=T4-S:0.8=T4-S:0.9=T4-S:1=T5-S:1.1=T7-S:1.2=T7-S:1.3=T7-S:1.4=T7-S:1.3=T8--,-,--
Participant 15,Round: 10,1.0,16.85,16.85,,,,1,-,0,-,9.0,14,0.0,0.0,36.8,Exc,196,15/8--No,22.0,20/07/2021 08:31:23,S:0.1=T3-S:0.5=T3-S:0.6=T3-S:0.8=T3-S:0.9=T3-S:1=T3-S:1.1=T4-S:1=T4--,-,--
Participant 16,Round: 10,10.0,23.21,69.26,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,202,16/13--Yes,11.0,20/07/2021 08:31:23,S:10=T9--,-,--
Participant 17,Round: 10,5.2,-34.56,-1.59,,,,1,-,0,-,4.8,14,0.0,0.0,36.8,Exc,199,17/18--No,35.0,20/07/2021 08:31:23,S:0.1=T30-S:1.1=T30-S:1.9=T30-S:2.6=T30-S:3.5=T30-S:4=T30-S:4.2=T30-S:4.4=T31-S:4.6=T31-S:4.8=T31-S:4.9=T31-S:5=T31-S:5.1=T31-S:5.2=T31--,-,--
Participant 18,Round: 10,4.6,-25.37,5.15,,,,1,-,1,-,35.4,14,0.0,0.0,36.8,Exc,199,18/17--Yes,57.0,20/07/2021 08:31:23,S:7.2=T4-S:4.7=T30-S:7=T54-S:4.8=T55-S:4.6=T55--,-,--
Participant 19,Round: 10,2.0,-19.17,-5.3,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,201,19/20--No,7.0,20/07/2021 08:31:23,S:2.1=T2-M:2=T4--,-,--
Participant 20,Round: 10,6.3,-10.98,25.84,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,201,20/19--Yes,9.0,20/07/2021 08:31:23,S:6.4=T5-S:6.3=T7--,-,--
Participant 21,Round: 10,1.0,7.55,7.55,,,,1,-,0,-,9.0,14,0.0,0.0,36.8,Exc,200,21/2--No,4.0,20/07/2021 08:31:23,S:1.1=T2-S:1.2=T2-S:1=T3--,-,--
Participant 22,Round: 10,3.0,-35.76,-13.79,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,192,22/11--No,10.0,20/07/2021 08:31:23,S:0.1=T7-S:1.6=T7-S:1.7=T7-S:1.9=T7-S:2=T7-S:2.1=T7-S:2.5=T7-S:2.9=T7-S:3=T8--,-,--
Participant 1,Round: 11,3.5,29.3,54.35,,,,1,-,1,-,36.5,14,0.0,0.0,36.8,Exc,206,1/21--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.4=T3-S:2.2=T3-S:3.1=T3-S:3.2=T3-S:3.3=T4-S:3.4=T5-S:3.5=T6--,-,--
Participant 2,Round: 11,9.9,35.71,81.56,,,,1,-,1,-,30.1,14,0.0,0.0,36.8,Exc,210,2/3--Yes,5.0,20/07/2021 08:31:23,S:9.9=T4--,-,--
Participant 3,Round: 11,9.0,-19.34,24.6,,,,1,-,0,-,1.0,14,0.0,0.0,36.8,Exc,210,3/2--No,19.0,20/07/2021 08:31:23,S:0.1=T6-S:0.4=T6-S:0.6=T6-S:0.7=T6-S:0.8=T6-S:0.9=T6-S:1=T6-S:1.1=T6-S:1.2=T6-S:1.3=T6-S:1.4=T6-S:1.7=T6-S:1.8=T6-S:1.9=T6-S:2.1=T6-S:2.4=T7-S:2.7=T7-S:3.1=T7-S:3.5=T7-S:3.7=T7-S:3.9=T7-S:4.1=T7-S:4.3=T7-S:4.6=T7-S:4.7=T7-S:4.8=T7-S:5=T7-S:5.3=T7-S:5.6=T7-S:5.7=T7-S:5.8=T7-S:6=T7-S:6.1=T7-S:6.2=T7-S:6.3=T7-S:6.2=T8-S:6=T8-S:6.1=T8-S:6.2=T8-S:6.3=T8-S:6.4=T8-S:6.5=T8-S:6.6=T8-S:6.7=T9-S:6.8=T9-S:6.9=T9-S:7=T11-S:7.1=T11-S:7.2=T12-S:7.3=T12-S:7.7=T12-S:7.8=T12-S:7.9=T12-S:8=T12-S:8.1=T12-S:8.2=T15-S:8.3=T16-S:8.5=T16-S:8.6=T16-S:8.7=T16-S:8.9=T16-S:9=T17--,-,--
Participant 4,Round: 11,10.0,35.88,81.93,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,205,4/10--Yes,5.0,20/07/2021 08:31:23,S:0.5=T3-S:6.4=T3-S:9.6=T3-S:10=T3--,-,--
Participant 5,Round: 11,6.9,35.9,74.53,,,,1,-,1,-,33.1,14,0.0,0.0,36.8,Exc,209,5/18--Yes,6.0,20/07/2021 08:31:23,S:6.9=T3--,-,--
Participant 6,Round: 11,10.0,-12.64,33.41,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,212,6/14--Yes,11.0,20/07/2021 08:31:23,S:0.1=T7-S:1.3=T7-S:1.9=T7-S:2.8=T7-S:3.7=T7-S:4.6=T7-S:5.1=T7-S:5.5=T8-S:6=T8-S:6.2=T8-S:6.4=T8-S:6.5=T8-S:6.7=T8-S:6.8=T8-S:6.9=T8-S:7=T8-S:7.1=T9-S:7.7=T9-S:8.1=T9-S:8.4=T9-S:8.6=T9-S:9=T9-S:9.2=T9-S:9.4=T9-S:9.6=T9-S:9.8=T9-S:9.9=T9-S:10=T9--,-,--
Participant 7,Round: 11,5.3,-3.27,30.08,,,,1,-,1,-,34.7,14,0.0,0.0,36.8,Exc,213,7/19--Yes,9.0,20/07/2021 08:31:23,S:0.1=T5-S:0.5=T5-S:1=T5-S:1.6=T5-S:2.5=T5-S:3.1=T5-S:3.5=T5-S:3.8=T5-S:4=T5-S:4.2=T5-S:4.3=T5-S:4.4=T5-S:4.5=T5-S:4.8=T5-S:4.9=T5-S:5.1=T5-S:5.2=T5-S:5.3=T6--,-,--
Participant 8,Round: 11,0.1,-12.92,-58.98,,,,1,-,0,-,9.9,14,0.0,0.0,36.8,Exc,203,8/12--No,5.0,20/07/2021 08:31:23,P:0.1=T3--,-,--
Participant 9,Round: 11,4.7,-11.08,19.87,,,,1,-,0,-,5.3,14,0.0,0.0,36.8,Exc,204,9/15--No,16.0,20/07/2021 08:31:23,S:0.1=T7-S:0.9=T7-S:1.3=T7-S:1.5=T7-S:1.7=T7-S:2.4=T7-S:2.8=T7-S:3.1=T7-S:3.3=T7-S:3.4=T7-S:3.5=T7-S:3.6=T7-S:3.7=T7-S:3.8=T8-S:3.9=T8-S:4=T8-S:4.1=T8-S:4.2=T10-S:4.3=T11-S:4.8=T11-S:4.9=T11-S:5=T11-S:4.9=T11-S:4.8=T11-S:4.7=T12--,-,--
Participant 10,Round: 11,5.0,17.88,50.07,,,,1,-,0,-,5.0,14,0.0,0.0,36.8,Exc,205,10/4--No,9.0,20/07/2021 08:31:23,S:0.1=T3-S:0.2=T3-S:0.3=T3-S:0.6=T3-S:0.7=T3-S:0.8=T3-S:0.9=T3-S:2=T3-S:2.2=T3-S:2.3=T3-S:2.4=T3-S:2.6=T3-S:2.8=T4-S:3=T4-S:3.2=T4-S:3.3=T4-S:3.4=T4-S:3.6=T4-S:3.9=T4-S:4.3=T4-S:4.8=T4-S:5=T4-S:5.2=T4-S:5.3=T4-S:5.2=T5-S:5.1=T6-S:5=T7--,-,--
Participant 11,Round: 11,10.0,-11.44,34.62,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,207,11/17--Yes,20.0,20/07/2021 08:31:23,S:0.1=T12-S:1=T12-S:1.8=T12-S:2.6=T12-S:3.3=T12-S:5.4=T12-S:7.1=T12-S:10=T13--,-,--
Participant 12,Round: 11,6.1,-20.97,15.2,,,,1,-,1,-,33.9,14,0.0,0.0,36.8,Exc,203,12/8--Yes,5.0,20/07/2021 08:31:23,S:0.1=T2-S:1.5=T2-S:5=T2-S:6.7=T2-S:6.6=T3-S:6.4=T3-S:6.3=T3-S:6.2=T3-S:6.1=T3--,-,--
Participant 13,Round: 11,10.0,22.8,68.86,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,208,13/22--Yes,8.0,20/07/2021 08:31:23,S:10=T6--,-,--
Participant 14,Round: 11,1.3,-19.12,-13.87,,,,1,-,0,-,8.7,14,0.0,0.0,36.8,Exc,212,14/6--No,13.0,20/07/2021 08:31:23,S:0.1=T6-S:0.2=T6-S:0.3=T7-S:0.4=T7-S:0.5=T7-S:0.7=T8-S:0.8=T8-S:0.9=T9-S:1=T9-S:1.1=T9-S:1.2=T9-S:1.3=T10--,-,--
Participant 15,Round: 11,3.5,8.26,33.31,,,,1,-,1,-,36.5,14,0.0,0.0,36.8,Exc,204,15/9--Yes,18.0,20/07/2021 08:31:23,S:0.1=T9-S:0.8=T10-S:1.4=T10-S:1.9=T10-S:2.1=T10-S:2.3=T10-S:2.4=T10-S:2.5=T10-S:2.7=T10-S:2.8=T10-S:2.9=T10-S:3=T10-S:3.1=T11-S:3.2=T11-S:3.3=T11-S:3.5=T11-S:4.4=T11-S:4.9=T11-S:5=T12-S:4.9=T13-S:4.5=T13-S:4.2=T13-S:4=T13-S:3.6=T14-S:3.5=T14-S:3.4=T14-S:3.2=T14-S:3.1=T14-S:3=T14-S:2.9=T14-S:2.8=T14-S:2.9=T14-S:3=T14-S:3.1=T14-S:3.2=T14-S:3.1=T15-S:3.2=T15-S:3.3=T15-S:3.4=T15-S:3.5=T15-S:3.6=T16-S:3.5=T16--,-,--
Participant 16,Round: 11,10.0,-18.8,27.25,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,211,16/20--Yes,15.0,20/07/2021 08:31:23,S:10=T6--,-,--
Participant 17,Round: 11,6.1,-33.74,2.43,,,,1,-,0,-,3.9,14,0.0,0.0,36.8,Exc,207,17/11--No,7.0,20/07/2021 08:31:23,S:0.1=T4-S:2.8=T5-S:4.8=T5-S:5.1=T5-S:5.3=T5-S:5.7=T5-S:5.8=T5-S:5.9=T5-S:6=T5-S:6.1=T5--,-,--
Participant 18,Round: 11,7.2,-24.47,15.01,,,,1,-,0,-,2.8,14,0.0,0.0,36.8,Exc,209,18/5--No,9.0,20/07/2021 08:31:23,S:7.2=T7--,-,--
Participant 19,Round: 11,2.5,-23.38,-5.05,,,,1,-,0,-,7.5,14,0.0,0.0,36.8,Exc,213,19/7--No,8.0,20/07/2021 08:31:23,S:2.7=T4-M:2.6=T6-M:2.5=T7--,-,--
Participant 20,Round: 11,6.3,-11.85,24.96,,,,1,-,0,-,3.7,14,0.0,0.0,36.8,Exc,211,20/16--No,6.0,20/07/2021 08:31:23,S:6.4=T3-S:6.3=T4--,-,--
Participant 21,Round: 11,0.9,18.25,16.14,,,,1,-,0,-,9.1,14,0.0,0.0,36.8,Exc,206,21/1--No,7.0,20/07/2021 08:31:23,S:0.9=T2--,-,--
Participant 22,Round: 11,3.0,-29.68,-7.71,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,208,22/13--No,12.0,20/07/2021 08:31:23,S:0.1=T6-S:1=T6-S:1.7=T6-S:2.4=T6-S:2.5=T6-S:2.6=T7-S:2.7=T7-S:2.8=T7-S:2.9=T8-S:3=T10--,-,--
Participant 1,Round: 12,3.5,-6.0,19.06,,,,1,-,0,-,6.5,14,0.0,0.0,36.8,Exc,215,1/2--No,8.0,20/07/2021 08:31:23,S:0.1=T4-S:0.7=T4-S:0.9=T4-S:1.3=T4-S:1.6=T4-S:2.1=T4-S:2.4=T4-S:2.5=T4-S:2.6=T5-S:2.7=T5-S:2.8=T5-S:2.9=T5-S:3=T5-S:3.1=T5-S:3.2=T5-S:3.3=T5-S:3.4=T5-S:3.5=T6--,-,--
Participant 2,Round: 12,9.1,-6.0,38.17,,,,1,-,1,-,30.9,14,0.0,0.0,36.8,Exc,215,2/1--Yes,8.0,20/07/2021 08:31:23,S:9.1=T6--,-,--
Participant 3,Round: 12,9.1,29.22,73.38,,,,1,-,1,-,30.9,14,0.0,0.0,36.8,Exc,223,3/20--Yes,47.0,20/07/2021 08:31:23,S:0.1=T15-S:0.2=T15-S:0.3=T15-S:0.4=T16-S:0.5=T16-S:0.6=T16-S:0.7=T16-S:0.8=T16-S:0.9=T16-S:1=T16-S:1.1=T16-S:1.2=T17-S:1.3=T17-S:1.4=T17-S:1.5=T17-S:1.6=T17-S:1.7=T17-S:1.8=T17-S:1.9=T17-S:2=T17-S:2.1=T17-S:2.2=T17-S:2.3=T17-S:2.4=T17-S:2.5=T17-S:2.6=T17-S:2.7=T17-S:2.8=T18-S:2.9=T18-S:3=T18-S:3.1=T18-S:3.2=T18-S:3.3=T18-S:3.4=T18-S:3.5=T18-S:3.6=T18-S:3.7=T18-S:3.8=T18-S:3.9=T18-S:4=T18-S:4.1=T18-S:4.2=T18-S:4.3=T18-S:4.4=T18-S:4.5=T19-S:4.6=T19-S:4.7=T19-S:4.8=T19-S:4.9=T19-S:5=T19-S:5.1=T19-S:5.2=T19-S:5.3=T19-S:5.4=T19-S:5.5=T19-S:5.6=T19-S:5.7=T19-S:5.8=T19-S:5.9=T19-S:6=T19-S:6.1=T20-S:6.2=T20-S:6.3=T20-S:6.4=T20-S:6.5=T20-S:6.6=T20-S:6.7=T20-S:6.8=T20-S:6.9=T20-S:7=T20-S:7.1=T20-S:7.2=T20-S:7.3=T21-S:7.4=T21-S:7.5=T21-S:7.6=T21-S:7.7=T21-S:7.8=T21-S:7.9=T21-S:8=T21-S:8.1=T21-S:8.2=T21-S:8.3=T22-S:8.4=T22-S:8.5=T22-S:8.6=T22-S:8.7=T22-S:8.8=T22-S:8.9=T22-S:9=T22-S:9.1=T22--,-,--
Participant 4,Round: 12,10.0,-1.03,45.03,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,219,4/9--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T4-S:1.1=T4-S:1.5=T4-S:1.6=T4-S:1.7=T4-S:2=T4-S:2.4=T4-S:2.5=T4-S:2.8=T4-S:3.9=T4-S:4.7=T4-S:5.3=T4-S:5.5=T4-S:5.8=T4-S:5.9=T4-S:6.3=T4-S:6.8=T4-S:7.1=T4-S:7.7=T4-S:8.2=T4-S:8.4=T4-S:8.5=T5-S:8.6=T5-S:8.7=T5-S:8.9=T5-S:9=T5-S:9.1=T5-S:9.3=T5-S:9.4=T5-S:9.5=T5-S:9.6=T5-S:9.7=T5-S:9.8=T5-S:9.9=T5-S:10=T5--,-,--
Participant 5,Round: 12,7.7,18.11,58.93,,,,1,-,1,-,32.3,14,0.0,0.0,36.8,Exc,216,5/15--Yes,5.0,20/07/2021 08:31:23,S:7.7=T4--,-,--
