Assigned Name,Code,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 11,0r5lms81,Round: 18,3.3,-23.51,0.37,3.4,35.05,59.52,1,1,1,0,33.3,3,0.0,0.0,36.8,Non Exc,648,11/3-17-9--Yes-No,12.0,30/07/2021 12:28:10,S1:0.2=T4-S1:0.9=T4-S1:1.1=T4-S1:1.6=T4-S1:1.8=T4-S1:1.9=T4-S1:2=T4-S1:2.1=T4-S1:2.3=T4-S1:2.5=T4-S1:2.6=T4-S1:2.8=T4-S1:3=T4-S1:3.3=T4-S1:3.7=T4-S1:3.8=T4-S1:3.7=T5-S1:3.6=T5-S1:3.5=T5-S1:3.4=T5-S1:3.3=T6-S2:0.1=T7-S2:0.7=T7-S2:1=T7-S2:1.2=T7-S2:1.6=T7-S2:2=T7-S2:2.1=T7-S2:2.2=T8-S2:2.4=T8-S2:2.5=T8-S2:2.6=T8-S2:2.7=T8-S2:2.8=T8-S2:2.9=T8-S2:3=T8-S2:3.1=T8-S2:3.2=T9-S2:3.3=T9-S2:3.4=T9-S2:3.5=T9-S2:3.6=T9-S2:3.5=T10-S2:3.4=T10--,-,--
Participant 12,dviq1luq,Round: 18,9.6,18.67,63.91,0.2,34.94,2.75,1,1,1,0,30.2,3,0.0,0.0,36.8,Non Exc,649,12/19-20-16--Yes-No,11.0,30/07/2021 12:28:10,S2:0.1=T3-S2:0.2=T4-S1:8.9=T5-S1:9=T6-S1:9.1=T6-S1:9.2=T6-S1:9.3=T6-S1:9.4=T7-S1:9.5=T8-S1:9.6=T8--,-,--
Participant 13,xxhzyk24,Round: 18,4.8,5.31,36.68,5.2,-8.6,24.37,1,1,1,0,30.0,3,0.0,0.0,36.8,Non Exc,651,13/18-14-7--Yes-No,8.0,30/07/2021 12:28:10,S2:5.2=T4-S1:4.8=T5-S1:4.8=T5-S1:4.8=T5-S1:4.8=T5--,-,--
Participant 14,97l0l811,Round: 18,3.7,-3.46,22.7,6.3,19.0,55.81,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,651,14/18-13-7--No-No,29.0,30/07/2021 12:28:10,S2:0.3=T5-S2:0.2=T6-S2:0.4=T6-S2:0.5=T9-S2:0.6=T9-S2:0.8=T9-S2:1.1=T9-S2:1.2=T9-S2:1.4=T9-S2:1.7=T9-S2:1.8=T9-S2:3.3=T9-S2:3.4=T9-S2:3.6=T9-S2:3.7=T9-S2:4.2=T9-S2:4.3=T9-S2:4.4=T9-S2:4.5=T10-S2:4.6=T10-S2:4.8=T10-S2:4.9=T10-S2:5=T10-S2:5.1=T10-S2:5.3=T10-S2:5.4=T10-S2:5.5=T10-S2:5.6=T11-S2:5.7=T11-S2:5.8=T11-S2:6=T11-S2:6.1=T11-S2:6.2=T11-S2:6.3=T12-S2:6.4=T12-S2:6.9=T12-S2:6.7=T12-S2:6.6=T12-S2:6.5=T13-S2:6.4=T13-S2:6.3=T13-S1:0.1=T17-S1:0.5=T17-S1:0.6=T17-S1:0.8=T17-S1:0.9=T17-S1:1.1=T17-S1:1.3=T17-S1:1.5=T17-S1:1.9=T17-S1:2.3=T17-S1:2.6=T17-S1:2.9=T17-S1:3=T17-S1:3.4=T17-S1:3.5=T17-S1:3.6=T17-S1:3.7=T17-S1:3.7=T17-S1:3.7=T17-S1:3.7=T17-S1:3.7=T17-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18-S1:3.7=T18--,-,--
Participant 15,04e5ghwv,Round: 18,1.8,5.06,16.82,2.7,-3.72,16.14,1,1,0,0,5.5,3,0.0,0.0,36.8,Non Exc,652,15/10-5-2--No-No,8.0,30/07/2021 12:28:10,S2:2.7=T3-S1:0.1=T4-S1:0.4=T5-S1:0.7=T5-S1:0.9=T5-S1:1=T5-S1:1.2=T5-S1:1.3=T5-S1:1.4=T5-S1:1.5=T6-S1:1.6=T6-S1:1.7=T6-S1:1.8=T6--,-,--
Participant 16,rxyc5dts,Round: 18,4.2,-21.31,7.39,5.8,-14.63,20.53,1,1,0,1,30.0,3,0.0,0.0,36.8,Non Exc,649,16/12-19-20--No-Yes,9.0,30/07/2021 12:28:10,S1:0.1=T2-S1:0.2=T2-S1:0.5=T2-S1:0.7=T2-S1:0.9=T2-S1:1.2=T2-S1:1.5=T2-S1:1.9=T2-S1:2.1=T2-S1:2.3=T2-S1:2.5=T2-S1:2.6=T2-S1:2.8=T2-S1:2.9=T2-S1:3=T3-S1:3.1=T3-S1:3.5=T3-S1:4.6=T3-S1:5.1=T3-S1:5.2=T3-S1:5.3=T3-S1:5.4=T3-S1:5.3=T3-S1:5.2=T3-S1:5.1=T3-S1:5=T3-S1:4.9=T3-S1:4.8=T4-S1:4.7=T4-S1:4.6=T4-S1:4.5=T4-S1:4.4=T4-S1:4.3=T5-S1:4.2=T5-S2:0.1=T7-S2:0.7=T7-S2:2.4=T7-S2:3.7=T7-S2:5.1=T7-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7--,-,--
Participant 17,z1m4h6do,Round: 18,1.1,-33.33,-31.43,8.9,22.9,66.62,1,1,0,1,30.0,3,0.0,0.0,36.8,Non Exc,648,17/3-11-9--No-Yes,75.0,30/07/2021 12:28:10,S2:0.1=T32-S2:0.3=T32-S2:0.5=T32-S2:0.7=T32-S2:0.8=T32-S2:1.3=T32-S2:2.2=T32-S2:2.4=T32-S2:2.5=T32-S2:2.8=T32-S2:3.1=T33-S2:3.4=T33-S2:3.6=T33-S2:4=T33-S2:4.3=T33-S2:4.4=T33-S2:4.5=T33-S2:4.7=T33-S2:4.8=T33-S2:4.9=T33-S2:5=T33-S2:5.1=T33-S2:5.2=T33-S2:5.3=T33-S2:5.4=T33-S2:5.5=T33-S2:5.6=T33-S2:5.7=T33-S2:5.8=T33-S2:5.9=T33-S2:6=T34-S2:6.1=T34-S2:6.2=T34-S2:6.3=T34-S2:6.4=T34-S2:6.5=T34-S2:6.7=T34-S2:7=T34-S2:7.2=T34-S2:7.4=T34-S2:7.5=T34-S2:7.6=T34-S2:7.7=T34-S2:7.8=T34-S2:7.9=T34-S2:8=T34-S2:8.1=T35-S2:8.2=T35-S2:8.3=T35-S2:8.2=T35-S2:8=T35-S2:7.9=T35-S2:7.8=T35-S2:7.7=T35-S2:7.6=T36-S1:0.1=T61-S1:1=T61-S1:1.8=T61-S1:2.3=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T61-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T62-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T63-S1:2.4=T64-S1:2.4=T64-S1:2.4=T64-S1:2.4=T64-S1:2.4=T64-S1:2.4=T64-S1:2.4=T64-S1:2.4=T65-S1:2.4=T65-S1:2.4=T65-S1:2.4=T65-S1:2.4=T65-P1:2.4=T65-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.4=T67-S1:2.3=T72-S1:2=T72-S1:1.9=T72-S1:1.8=T72-S1:1.6=T72-S1:1.5=T72-S1:1.2=T73-S1:1.1=T73-S2:7.7=T74-S2:8.4=T74-S2:8.6=T74-S2:8.8=T74-S2:8.9=T74-S2:8.9=T74-S2:8.9=T74-S2:8.9=T74-S2:8.9=T74-S2:8.9=T74-S2:8.9=T75-S2:8.9=T75--,-,Yes
Participant 18,eq7ejg6g,Round: 18,0.0,0.0,0.0,10.0,10.6,56.65,0,1,0,1,30.0,3,0.0,0.0,36.8,Non Exc,651,18/14-13-7--No-Yes,10.0,30/07/2021 12:28:10,S1:0.1=T3-S1:0.8=T3-S1:2.5=T3-S1:3.6=T3-S1:4.4=T3-S1:5.7=T3-S1:6.8=T3-S1:7.9=T3-S1:8.6=T3-S1:8.9=T3-S1:9.3=T3-S1:9.5=T4-S1:9.6=T4-S1:9.8=T4-S1:10=T4-S1:9.9=T6-S1:8.2=T6-S1:6.6=T6-S1:5.1=T6-S1:4=T6-S1:3.1=T6-S1:1.8=T6-S1:0.9=T6-S1:0.2=T6-S1:0=T6-S2:0.1=T7-S2:1.3=T7-S2:3.4=T7-S2:6=T7-S2:6.9=T8-S2:7.7=T8-S2:8.3=T8-S2:8.9=T8-S2:9.4=T8-S2:9.8=T8-S2:10=T8--,-,--
Participant 19,jklviadc,Round: 18,9.9,-4.56,41.29,0.1,10.68,-35.37,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,649,19/12-20-16--No-No,9.0,30/07/2021 12:28:10,S1:9.4=T2-S1:9.5=T2-S1:10=T2-S1:9.9=T5-P2:0.1=T6--,-,--
Participant 20,41di16zv,Round: 18,5.0,5.2,37.39,5.0,-27.84,4.35,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,649,20/12-19-16--No-No,12.0,30/07/2021 12:28:10,S1:0.1=T2-S1:2.1=T2-S1:2.6=T2-S1:3.7=T2-S1:3.9=T2-S1:4.5=T2-S1:5.1=T2-S1:5.2=T2-S1:5.3=T2-S1:5.2=T4-S1:5.1=T5-M1:5=T9-S2:0.1=T10-S2:1.7=T10-S2:3.2=T10-S2:3.6=T10-S2:3.9=T10-S2:4.4=T11-S2:4.5=T11-S2:4.7=T11-S2:4.9=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11-S2:5=T11--,-,--
Participant 1,zygh7n0r,Round: 19,6.1,3.89,40.06,3.9,22.26,49.48,1,1,0,1,30.0,3,0.0,0.0,36.8,Non Exc,655,1/3-18-6--No-Yes,35.0,30/07/2021 12:28:10,S1:0.1=T15-S1:0.3=T15-S1:0.9=T15-S1:1.4=T15-S1:1.6=T15-S1:1.8=T15-S1:1.9=T15-S1:2=T15-S1:2.1=T15-S1:2.4=T15-S1:2.5=T15-S1:2.6=T16-S1:2.7=T16-S1:2.8=T16-S1:2.9=T16-S1:3=T16-S1:3.1=T16-S1:3.2=T16-S1:3.4=T16-S1:3.5=T16-S1:3.7=T16-S1:3.8=T16-S1:3.9=T16-S1:4=T16-S1:4.1=T16-S1:4.2=T16-S1:4.3=T16-S1:4.4=T17-S1:4.5=T19-S1:4.6=T20-S1:4.7=T20-S1:4.8=T20-S1:4.9=T20-S1:5=T28-S1:5.3=T29-S1:5.5=T29-S1:5.6=T29-S1:5.7=T29-S1:5.8=T29-S1:5.9=T29-S1:6=T29-S1:6.1=T29-S2:0.1=T31-S2:0.9=T31-S2:1.4=T32-S2:2.2=T32-S2:2.8=T32-S2:3=T32-S2:3.1=T32-S2:3.3=T32-S2:3.4=T32-S2:3.5=T32-S2:3.7=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32-S2:3.9=T32--,-,--
Participant 2,e35atszi,Round: 19,2.0,-21.7,-7.84,8.0,20.97,62.56,1,1,0,1,30.0,3,0.0,0.0,36.8,Non Exc,653,2/12-17-4--No-Yes,6.0,30/07/2021 12:28:10,S1:0.1=T3-S1:0.5=T3-S1:1.8=T3-S1:2=T3-S1:2.1=T3-S1:2=T4-S2:0.1=T5-S2:4.4=T5-S2:8=T5-S2:8=T5-S2:8=T5-S2:8=T6-S2:8=T6--,-,--
Participant 3,bbnqiuez,Round: 19,2.9,6.45,27.75,0.2,-7.29,-39.48,1,1,0,0,6.9,3,0.0,0.0,36.8,Non Exc,655,3/18-6-1--No-No,6.0,30/07/2021 12:28:10,S1:2.9=T3-P2:0.1=T4-P2:0.2=T5--,-,--
Participant 4,jvpym0nj,Round: 19,10.0,-20.22,25.83,0.0,0.0,0.0,1,0,0,0,0.0,3,0.0,0.0,36.8,Non Exc,653,4/2-12-17--No-No,14.0,30/07/2021 12:28:10,S1:0.2=T11-S1:1.3=T11-S1:2.5=T11-S1:3.1=T11-S1:3.8=T11-S1:4.1=T11-S1:4.6=T11-S1:5.4=T11-S1:6.2=T12-S1:6.7=T12-S1:7=T12-S1:7.2=T12-S1:7.8=T12-S1:8.2=T12-S1:8.4=T12-S1:8.5=T12-S1:8.6=T12-S1:8.7=T12-S1:8.9=T12-S1:9.3=T12-S1:9.4=T12-S1:9.5=T12-S1:9.6=T12-S1:9.7=T12-S1:10=T12--,-,--
Participant 5,zlfh5v4n,Round: 19,1.5,34.86,42.96,0.7,-13.63,-20.77,1,1,0,0,7.8,3,0.0,0.0,36.8,Non Exc,657,5/7-20-11--No-No,15.0,30/07/2021 12:28:10,S2:0.7=T3-S1:1.5=T4--,-,--
Participant 6,h0r8kyxo,Round: 19,9.0,29.54,73.49,0.0,0.0,0.0,1,0,1,0,31.0,3,0.0,0.0,36.8,Non Exc,655,6/3-18-1--Yes-No,6.0,30/07/2021 12:28:10,S1:9=T3--,-,--
Participant 7,k64l3uvf,Round: 19,7.0,25.72,64.64,0.0,0.0,0.0,1,0,1,0,33.0,3,0.0,0.0,36.8,Non Exc,657,7/20-5-11--Yes-No,8.0,30/07/2021 12:28:10,S1:0.6=T4-S1:3.9=T5-S1:4.4=T5-S1:4.5=T5-S1:4.6=T5-S1:5.3=T5-S1:6.3=T5-S1:6.6=T5-S1:6.7=T5-S1:6.8=T5-S1:6.9=T6-S1:7=T6--,-,--
Participant 8,mqbwahxl,Round: 19,6.0,-24.06,11.77,3.0,-4.15,17.82,1,1,0,0,1.0,3,0.0,0.0,36.8,Non Exc,654,8/16-10-15--No-No,15.0,30/07/2021 12:28:10,S1:0.1=T3-S1:0.5=T3-S1:0.6=T3-S1:0.7=T3-S1:1.5=T3-S1:1.7=T3-S1:1.8=T3-S1:1.9=T3-S1:2.5=T4-S1:7=T4-S1:10=T4-S1:8.7=T4-S1:2.7=T4-S1:2.3=T4-S1:2.5=T4-S1:3.1=T4-S1:3.4=T4-S1:3.5=T4-S1:3.6=T4-S1:4=T4-S1:4.3=T4-S1:4.6=T5-S1:5=T5-S1:5.2=T5-S1:5.5=T5-S1:5.9=T5-S1:6.6=T5-S1:6.9=T5-S1:7=T5-S1:6.9=T5-S1:6.8=T5-S1:6.6=T5-S1:6.5=T5-S1:6.4=T5-S1:6.5=T6-S1:6.6=T6-S1:6.7=T7-S1:6.8=T7-S1:6.9=T7-S1:7=T7-S1:6.9=T9-S1:6.6=T9-S1:6.2=T9-S1:6=T9-S1:5.9=T9-S1:6=T9-S2:0.1=T11-S2:0.2=T11-S2:0.3=T11-S2:0.5=T11-S2:0.7=T11-S2:1.1=T12-S2:1.5=T12-S2:1.6=T12-S2:2=T12-S2:2.8=T12-S2:3.1=T12-S2:3=T13--,-,--
Participant 9,xj1bs66b,Round: 19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,3,0.0,0.0,36.8,Non Exc,656,9/13-14-19--No-No,6.0,30/07/2021 12:28:10,-,-,--
Participant 10,7guepd1l,Round: 19,5.0,-32.34,-0.16,5.0,6.77,38.95,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,654,10/16-8-15--No-No,9.0,30/07/2021 12:28:10,S1:5.1=T4-M1:5=T6-S2:5=T8--,-,--
Participant 11,0r5lms81,Round: 19,3.4,-22.72,1.76,3.3,23.8,47.68,1,1,0,1,33.3,3,0.0,0.0,36.8,Non Exc,657,11/7-20-5--No-Yes,12.0,30/07/2021 12:28:10,S1:0.4=T2-S1:0.8=T4-S1:0.9=T4-S1:1=T7-S1:1.7=T7-S1:2.6=T7-S1:2.8=T7-S1:2.9=T7-S1:3=T7-S1:3.2=T7-S1:3.4=T7-S2:0.1=T9-S2:1.9=T9-S2:3.5=T9-S2:4.2=T9-S2:4.1=T10-S2:4=T10-S2:3.7=T10-S2:3.3=T10-S2:3=T10-S2:3.2=T11-S2:3.3=T11--,-,--
Participant 12,dviq1luq,Round: 19,9.6,-13.74,31.5,0.1,-24.78,-70.83,1,1,0,0,0.3,3,0.0,0.0,36.8,Non Exc,653,12/2-17-4--No-No,17.0,30/07/2021 12:28:10,S1:9.3=T4-S1:9.4=T5-S1:9.5=T5-S1:9.6=T6-S1:9.7=T6-S1:9.8=T7-S1:9.9=T7-S1:10=T7-S1:9.9=T8-S1:9.8=T8-S1:9.7=T8-S1:9.6=T8-S2:0.1=T13--,-,--
Participant 13,xxhzyk24,Round: 19,4.5,-17.76,12.32,5.5,-3.17,30.92,1,1,1,1,60.0,3,0.0,0.0,36.8,Non Exc,656,13/9-14-19--Yes-Yes,7.0,30/07/2021 12:28:10,S1:4.5=T3-S2:5.5=T5-S2:5.5=T6--,-,--
Participant 14,97l0l811,Round: 19,1.0,-1.88,-1.88,9.0,-22.42,21.53,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,656,14/13-9-19--No-No,26.0,30/07/2021 12:28:10,S2:0.1=T7-S2:1=T7-S2:1.2=T7-S2:1.8=T7-S2:1.9=T8-S2:3=T8-S2:3.2=T8-S2:3.6=T8-S2:4=T8-S2:4.1=T8-S2:4.2=T8-S2:4.3=T8-S2:4.6=T8-S2:4.9=T8-S2:5=T8-S2:5.1=T8-S2:5.3=T8-S2:5.4=T8-S2:5.5=T8-S2:5.7=T8-S2:6=T8-S2:6.1=T8-S2:6.2=T8-S2:6.3=T8-S2:6.6=T8-S2:6.8=T8-S2:6.9=T8-S2:7=T9-S2:7.1=T9-S2:7.2=T9-S2:7.4=T9-S2:7.6=T9-S2:7.7=T9-S2:7.8=T9-S2:7.9=T9-S2:8.1=T9-S2:8.2=T9-S2:8.3=T9-S2:8.4=T9-S2:8.5=T9-S2:8.6=T9-S2:8.7=T9-S2:8.8=T10-S2:8.9=T10-S2:9=T10-S2:9.1=T10-S2:9.3=T10-S2:9.2=T11-S2:9.1=T11-S2:9=T13-S1:0.1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T15-S1:1=T16-S1:1=T16-S1:1=T16-S1:1=T16-S1:1=T16-S1:1=T16-S1:1=T16-S1:1=T16--,-,--
Participant 15,04e5ghwv,Round: 19,0.4,4.57,-13.75,4.1,29.71,57.93,1,1,0,1,35.5,3,0.0,0.0,36.8,Non Exc,654,15/16-10-8--No-Yes,10.0,30/07/2021 12:28:10,S2:3.2=T3-S2:4.1=T3-S1:0.1=T6-S1:0.5=T6-S1:0.6=T6-S1:0.7=T6-S1:0.6=T7-S1:0.5=T8-S1:0.4=T9--,-,--
Participant 16,rxyc5dts,Round: 19,4.2,35.94,64.64,5.8,-18.92,16.24,1,1,1,0,30.0,3,0.0,0.0,36.8,Non Exc,654,16/10-8-15--Yes-No,9.0,30/07/2021 12:28:10,S1:0.1=T3-S1:0.5=T3-S1:1.1=T3-S1:1.6=T3-S1:2=T3-S1:2.2=T3-S1:2.3=T3-S1:2.4=T3-S1:2.5=T3-S1:2.6=T3-S1:2.7=T4-S1:2.8=T4-S1:2.9=T4-S1:3=T4-S1:3.1=T4-S1:3.2=T4-S1:3.3=T4-S1:3.4=T4-S1:3.6=T4-S1:3.8=T4-S1:3.9=T4-S1:4=T4-S1:4.1=T4-S1:4.2=T4-S2:0.1=T6-S2:1.7=T6-S2:2.8=T6-S2:3.6=T6-S2:4.7=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T6-S2:5.8=T7-S2:5.8=T7-S2:5.8=T7--,-,--
Participant 17,z1m4h6do,Round: 19,8.5,29.21,72.01,1.5,21.2,29.3,1,1,1,0,30.0,3,0.0,0.0,36.8,Non Exc,653,17/2-12-4--Yes-No,52.0,30/07/2021 12:28:10,S1:0.1=T16-S1:0.4=T16-S1:0.8=T16-S1:1.2=T16-S1:1.3=T16-S1:1.5=T16-S1:1.6=T16-S1:1.7=T16-S1:1.9=T17-S1:2.1=T17-S1:2.4=T17-S1:2.6=T17-S1:2.9=T17-S1:3.1=T17-S1:3.4=T17-S1:3.7=T17-S1:3.9=T17-S1:4=T17-S1:4.1=T17-S1:4.3=T17-S1:4.5=T17-S1:4.6=T17-S1:4.7=T17-S1:4.8=T17-S1:4.9=T17-S1:5=T17-S1:5.2=T17-S1:5.3=T17-S1:5.4=T17-S1:5.5=T17-S1:5.6=T18-S1:5.8=T18-S1:6.1=T18-S1:6.5=T18-S1:6.8=T18-S1:7=T18-S1:7.2=T18-S1:7.5=T18-S1:7.9=T18-S1:8.1=T18-S1:8.2=T18-S1:8.3=T18-S1:8.4=T21-P1:8.5=T26-P1:8.6=T26-S2:0.1=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T31-S2:1.4=T32-M1:8.5=T37-P2:1.5=T38--,-,--
Participant 18,eq7ejg6g,Round: 19,1.3,10.37,15.62,8.7,-27.45,15.82,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,655,18/3-6-1--No-No,38.0,30/07/2021 12:28:10,S2:0.1=T2-S2:1.5=T2-S2:2.6=T2-S2:4.3=T2-S2:5.7=T2-S2:6.7=T2-S2:7.7=T2-S2:8.7=T2-S2:9.6=T2-S2:10=T3-M2:9.9=T19-M2:9.8=T19-M2:9.7=T20-M2:9.6=T20-M2:9.5=T24-M2:9.4=T24-M2:9.3=T24-M2:9.2=T24-M2:9.1=T25-M2:9=T25-P1:0.1=T26-P1:0.2=T26-P1:0.3=T27-P1:0.4=T27-P1:0.5=T27-P1:0.6=T27-P1:0.7=T28-P1:0.8=T29-P1:0.9=T29-P1:1=T29-P1:1=T30-P1:1=T30-P1:1=T30-P2:9=T31-P2:9=T31-M2:8.9=T32-M2:8.8=T33-M2:8.7=T33-P1:1.1=T35-P1:1.2=T35-P1:1.3=T35-P1:1.3=T36-P1:1.3=T36--,-,--
Participant 19,jklviadc,Round: 19,0.1,-3.44,-49.49,0.1,34.57,-11.48,1,1,0,0,9.8,3,0.0,0.0,36.8,Non Exc,656,19/13-9-14--No-No,4.0,30/07/2021 12:28:10,P1:0.1=T2-P2:0.1=T3--,-,--
Participant 20,41di16zv,Round: 19,5.0,-33.5,-1.31,5.0,10.65,42.84,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,657,20/7-5-11--No-No,20.0,30/07/2021 12:28:10,S1:0.1=T2-S1:2.6=T2-S1:3.1=T2-S1:3.4=T2-S1:3.5=T2-S1:3.6=T2-S1:4=T2-S1:4.1=T3-S1:4.3=T3-S1:4.4=T3-S1:4.7=T3-S1:4.8=T3-S1:4.9=T3-S1:5=T4-S2:0.4=T5-S2:3.2=T5-S2:4.2=T5-S2:4.4=T5-S2:4.5=T5-S2:4.6=T6-S2:4.9=T6-S2:5=T6-S2:5=T6-S2:5=T6-S2:5=T6-S2:5=T6-S2:5=T6-S2:5=T6--,-,--
Participant 1,zygh7n0r,Round: 20,8.0,3.95,45.54,2.0,-18.14,-4.28,1,1,0,0,0.0,3,0.0,0.0,36.8,Non Exc,661,1/19-16-6--No-No,32.0,30/07/2021 12:28:10,S1:0.1=T23-S1:0.8=T23-S1:0.9=T23-S1:2.4=T23-S1:3.1=T24-S1:3.7=T24-S1:4.3=T24-S1:4.6=T24-S1:4.7=T24-S1:4.8=T25-S1:5.3=T25-S1:6.2=T25-S1:6.6=T25-S1:7=T25-S1:7.2=T25-S1:7.4=T25-S1:7.5=T25-S1:7.6=T25-S1:7.7=T25-S1:7.9=T25-S1:8.2=T25-S1:8.4=T25-S1:8.5=T25-S1:8.4=T26-S1:8.3=T26-S1:8.2=T26-S1:8.1=T26-S1:8=T26-S2:0.1=T28-S2:0.6=T28-S2:1=T28-S2:1.3=T28-S2:1.4=T29-S2:1.5=T29-S2:1.6=T29-S2:1.7=T29-S2:1.9=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29-S2:2=T29--,-,--
Participant 2,e35atszi,Round: 20,2.0,21.53,35.4,8.0,-28.46,13.13,1,1,1,0,30.0,3,0.0,0.0,36.8,Non Exc,660,2/12-11-9--Yes-No,7.0,30/07/2021 12:28:10,S1:0.2=T3-S1:0.3=T3-S1:0.5=T3-S1:0.6=T3-S1:1=T4-S1:1.1=T4-S1:1.2=T4-S1:1.3=T4-S1:1.6=T4-S1:1.7=T4-S1:1.8=T4-S1:1.9=T5-S1:2=T5-S2:0.1=T6-S2:3=T6-S2:8=T6-S2:8=T6-S2:8=T6--,-,--
Participant 3,bbnqiuez,Round: 20,1.4,-19.86,-13.13,0.4,25.22,6.89,1,1,0,0,8.2,3,7.5,4.5,36.8,Non Exc,658,3/8-13-14--No-No,7.0,30/07/2021 12:28:10,S1:1.4=T1-P2:0.1=T4-P2:0.2=T4-P2:0.3=T4-P2:0.4=T6--,-,--
Participant 4,jvpym0nj,Round: 20,0.0,0.0,0.0,10.0,1.98,48.03,0,1,0,1,30.0,3,30.0,18.0,36.8,Non Exc,659,4/18-15-10--No-Yes,6.0,30/07/2021 12:28:10,S2:0.1=T4-S2:0.9=T4-S2:3.8=T4-S2:6.3=T4-S2:6.9=T4-S2:7.4=T4-S2:8.5=T5-S2:9.4=T5-S2:9.7=T5-S2:9.8=T5-S2:9.9=T5-S2:10=T5--,-,--
Participant 5,zlfh5v4n,Round: 20,0.9,21.09,18.98,1.3,-12.07,-6.83,1,1,0,0,7.8,3,2.0,1.2,36.8,Non Exc,662,5/7-20-17--No-No,9.0,30/07/2021 12:28:10,S1:0.9=T4-S2:1.3=T6--,-,--
Participant 6,h0r8kyxo,Round: 20,8.9,-0.29,43.43,0.0,0.0,0.0,1,0,0,0,1.1,3,31.0,18.6,36.8,Non Exc,661,6/19-1-16--No-No,5.0,30/07/2021 12:28:10,S1:8.9=T3--,-,--
Participant 7,k64l3uvf,Round: 20,0.0,0.0,0.0,7.0,29.57,68.49,0,1,0,1,33.0,3,0.0,0.0,36.8,Non Exc,662,7/20-17-5--No-Yes,10.0,30/07/2021 12:28:10,S2:0.1=T4-S2:3.4=T4-S2:5.2=T4-S2:5.3=T4-S2:5.5=T4-S2:5.9=T4-S2:6=T4-S2:6.1=T5-S2:6.2=T5-S2:6.3=T5-S2:6.4=T5-S2:6.5=T5-S2:6.6=T6-S2:6.5=T7-S2:6.4=T7-S2:6.5=T7-S2:6.6=T7-S2:6.7=T7-S2:6.8=T8-S2:6.9=T8-S2:7=T9--,-,--
